"","id","name","lat","long","date","areaSqKm","boundary","initGovt","initRebel","initCiv","initOther","targetGovt","targetRebel","targetCiv","targetOther","direct","hometownRel","governanceApproval","difficultFindJob","stdLiving","orgs","year","yearsSince1969"
"3889",2165,"Belfast West",54.5965004,-5.955880165,19710828,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3890",2166,"Belfast West",54.600756,-5.969522,19710830,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3891",3265,"Belfast West",54.5965004,-5.955880165,19770812,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3892",3266,"Belfast West",54.5965004,-5.955880165,19770812,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3893",2169,"Belfast West",54.5965004,-5.955880165,19710903,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3894",3268,"Belfast West",54.5965004,-5.955880165,19770812,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3895",3269,"Belfast West",54.5965004,-5.955880165,19770812,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3896",3270,"Belfast West",54.5965004,-5.955880165,19770812,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3897",2294,"Belfast West",54.5965004,-5.955880165,19720107,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"3898",3272,"Belfast West",54.5965004,-5.955880165,19770813,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3899",3273,"Belfast West",54.5965004,-5.955880165,19770813,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3900",1415,"Belfast West",54.5965004,-5.955880165,19780621,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1978,9
"3901",2177,"Belfast West",54.591478,-5.936843,19710920,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3902",1016,"Belfast West",54.5965004,-5.955880165,19730604,10.69025471,1,0,1,0,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3903",2179,"Belfast West",54.585424,-5.974594,19710923,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3904",1018,"Belfast West",54.5965004,-5.955880165,19730615,10.69025471,1,0,1,0,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3905",1019,"Belfast West",54.5965004,-5.955880165,19730618,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3906",4014,"Belfast West",54.5965004,-5.955880165,19700126,10.69025471,1,0,0,1,0,0,0,0,1,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1970,1
"3907",3281,"Belfast West",54.5965004,-5.955880165,19770816,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3908",2184,"Belfast West",54.5965004,-5.955880165,19711001,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3909",1023,"Belfast West",54.59443145,-5.981579659,19730701,10.69025471,1,0,1,0,0,1,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3910",2186,"Belfast West",54.585424,-5.974594,19711003,10.69025471,1,0,0,0,1,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3911",1025,"Belfast West",54.5965004,-5.955880165,19730717,10.69025471,1,0,1,0,0,1,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3912",1026,"Belfast West",54.59928,-5.947665,19730717,10.69025471,1,0,1,0,0,1,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3913",2189,"Belfast West",54.57318115,-5.991569996,19711004,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3914",2190,"Belfast West",54.588396,-5.970131,19711006,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3915",1029,"Belfast West",54.5965004,-5.955880165,19730804,10.69025471,1,0,1,0,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3916",2192,"Belfast West",54.5965004,-5.955880165,19711011,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3917",8504,"Belfast West",54.5965004,-5.955880165,19741116,10.69025471,1,1,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"3918",1032,"Belfast West",54.573222,-5.977469,19730812,10.69025471,1,0,1,0,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3919",2195,"Belfast West",54.5965004,-5.955880165,19711013,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3920",3295,"Belfast West",54.5965004,-5.955880165,19770903,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3921",2197,"Belfast West",54.5965004,-5.955880165,19711019,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3922",2198,"Belfast West",54.5965004,-5.955880165,19711019,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3923",2199,"Belfast West",54.5965004,-5.955880165,19711021,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3924",4398,"Belfast West",54.5965004,-5.955880165,19711005,10.69025471,1,0,0,1,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3925",3300,"Belfast West",54.5965004,-5.955880165,19770915,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3926",4034,"Belfast West",54.59585812,-5.954902657,19700502,10.69025471,1,0,0,1,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1970,1
"3927",2203,"Belfast West",54.585424,-5.974594,19711023,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3928",3303,"Belfast West",54.5965004,-5.955880165,19770923,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3929",3304,"Belfast West",54.600756,-5.969522,19770923,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3930",5145,"Belfast West",54.5965004,-5.955880165,19720501,10.69025471,1,0,0,0,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"3931",5878,"Belfast West",54.5965004,-5.955880165,19720925,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"3932",1050,"Belfast West",54.5965004,-5.955880165,19731007,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3933",5881,"Belfast West",54.5965004,-5.955880165,19720926,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"3934",4408,"Belfast West",54.59586368,-5.954917884,19711016,10.69025471,1,0,0,1,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3935",2211,"Belfast West",54.5965004,-5.955880165,19711029,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3936",2212,"Belfast West",54.5965004,-5.955880165,19711031,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3937",5520,"Belfast West",54.593926,-5.949212,19720725,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"3938",5886,"Belfast West",54.5965004,-5.955880165,19720927,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"3939",2215,"Belfast West",54.5965004,-5.955880165,19711104,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3940",1058,"Belfast West",54.5965004,-5.955880165,19731123,10.69025471,1,0,1,0,0,0,1,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3941",3316,"Belfast West",54.5965004,-5.955880165,19771005,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3942",5525,"Belfast West",54.5965004,-5.955880165,19720726,10.69025471,1,0,0,0,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"3943",2219,"Belfast West",54.5965004,-5.955880165,19711110,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3944",4418,"Belfast West",54.5965004,-5.955880165,19711020,10.69025471,1,0,0,1,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3945",4419,"Belfast West",54.5965004,-5.955880165,19711022,10.69025471,1,0,0,1,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3946",1064,"Belfast West",54.5965004,-5.955880165,19731208,10.69025471,1,0,1,0,0,0,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3947",1065,"Belfast West",54.59552,-5.941791,19731210,10.69025471,1,0,1,0,0,1,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3948",4422,"Belfast West",54.5965004,-5.955880165,19711023,10.69025471,1,0,0,1,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3949",3324,"Belfast West",54.5965004,-5.955880165,19771013,10.69025471,1,0,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3950",7786,"Belfast West",54.5965004,-5.955880165,19740525,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"3951",2227,"Belfast West",54.5965004,-5.955880165,19711118,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3952",3327,"Belfast West",54.5965004,-5.955880165,19771015,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3953",3328,"Belfast West",54.5965004,-5.955880165,19771015,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3954",1470,"Belfast West",54.5965004,-5.955880165,19790919,10.69025471,1,0,1,0,0,1,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1979,10
"3955",1471,"Belfast West",54.59397888,-5.95265007,19790930,10.69025471,1,0,1,0,0,1,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1979,10
"3956",8939,"Belfast West",54.5965004,-5.955880165,19780611,10.69025471,1,1,0,0,0,0,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1978,9
"3957",2233,"Belfast West",54.57318115,-5.991569996,19711122,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3958",2234,"Belfast West",54.5965004,-5.955880165,19711126,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3959",3333,"Belfast West",54.5965004,-5.955880165,19771016,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3960",4434,"Belfast West",54.5965004,-5.955880165,19711031,10.69025471,1,0,0,1,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3961",3336,"Belfast West",54.5965004,-5.955880165,19771017,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3962",2238,"Belfast West",54.5965004,-5.955880165,19711201,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3963",2239,"Belfast West",54.5965004,-5.955880165,19711201,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3964",2240,"Belfast West",54.5965004,-5.955880165,19711201,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3965",2241,"Belfast West",54.5965004,-5.955880165,19711201,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3966",2242,"Belfast West",54.5965004,-5.955880165,19711203,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3967",2243,"Belfast West",54.5965004,-5.955880165,19711203,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3968",2244,"Belfast West",54.5965004,-5.955880165,19711203,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3969",2245,"Belfast West",54.5965004,-5.955880165,19711203,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3970",2246,"Belfast West",54.5965004,-5.955880165,19711203,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3971",2247,"Belfast West",54.5965004,-5.955880165,19711203,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3972",2248,"Belfast West",54.5965004,-5.955880165,19711203,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3973",1102,"Belfast West",54.5965004,-5.955880165,19740510,10.69025471,1,0,1,0,0,1,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"3974",1103,"Belfast West",54.5965004,-5.955880165,19740510,10.69025471,1,0,1,0,0,1,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"3975",6676,"Belfast West",54.5965004,-5.955880165,19730324,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3976",2252,"Belfast West",54.5965004,-5.955880165,19711204,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3977",4451,"Belfast West",54.5965004,-5.955880165,19711111,10.69025471,1,0,0,1,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3978",7044,"Belfast West",54.5965004,-5.955880165,19730707,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3979",7441,"Belfast West",54.59904128,-5.948855903,19731017,10.69025471,1,1,0,0,0,0,1,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3980",4454,"Belfast West",54.5965004,-5.955880165,19711112,10.69025471,1,0,0,0,1,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3981",6682,"Belfast West",54.5965004,-5.955880165,19730326,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3982",6683,"Belfast West",54.5965004,-5.955880165,19730326,10.69025471,1,0,0,0,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"3983",1112,"Belfast West",54.596543,-5.952683,19740602,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"3984",1113,"Belfast West",54.57318115,-5.991569996,19740604,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"3985",4459,"Belfast West",54.5965004,-5.955880165,19711114,10.69025471,1,1,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3986",4460,"Belfast West",54.5965004,-5.955880165,19711114,10.69025471,1,1,0,0,0,0,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3987",4461,"Belfast West",54.5965004,-5.955880165,19711114,10.69025471,1,1,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3988",8971,"Belfast West",54.5965004,-5.955880165,19801220,10.69025471,1,1,0,0,0,0,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1980,11
"3989",4464,"Belfast West",54.5965004,-5.955880165,19711116,10.69025471,1,0,0,1,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3990",8973,"Belfast West",54.5965004,-5.955880165,19801220,10.69025471,1,1,0,0,0,0,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1980,11
"3991",5574,"Belfast West",54.5965004,-5.955880165,19720803,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"3992",8975,"Belfast West",54.5965004,-5.955880165,19801220,10.69025471,1,1,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1980,11
"3993",2269,"Belfast West",54.591317,-5.932916,19711206,10.69025471,1,0,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"3994",1126,"Belfast West",54.59450713,-5.987724874,19740629,10.69025471,1,0,1,0,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"3995",3370,"Belfast West",54.5965004,-5.955880165,19771107,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1977,8
"3996",1128,"Belfast West",54.5965004,-5.955880165,19740710,10.69025471,1,0,1,0,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"3997",1513,"Belfast West",54.598293,-5.939053,19801210,10.69025471,1,0,1,0,0,1,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1980,11
"3998",1130,"Belfast West",54.594612,-5.93383,19740711,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"3999",1131,"Belfast West",54.5965004,-5.955880165,19740711,10.69025471,1,0,1,0,0,1,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4000",1132,"Belfast West",54.5965004,-5.955880165,19740711,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4001",5949,"Belfast West",54.57318115,-5.991569996,19721009,10.69025471,1,1,0,0,0,0,1,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"4002",5217,"Belfast West",54.57318115,-5.991569996,19720518,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"4003",1137,"Belfast West",54.5965004,-5.955880165,19740720,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4004",1138,"Belfast West",54.5965004,-5.955880165,19740721,10.69025471,1,0,1,0,0,1,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4005",4480,"Belfast West",54.5965004,-5.955880165,19711127,10.69025471,1,0,0,1,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"4006",1140,"Belfast West",54.5965,-5.95588,19740725,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4007",1141,"Belfast West",54.5965004,-5.955880165,19740725,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4008",1142,"Belfast West",54.5965004,-5.955880165,19740725,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4009",1143,"Belfast West",54.5965004,-5.955880165,19740727,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4010",1144,"Belfast West",54.580479,-5.980199,19740728,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4011",2287,"Belfast West",54.585424,-5.974594,19711227,10.69025471,1,0,0,1,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"4012",2288,"Belfast West",54.600756,-5.969522,19711227,10.69025471,1,1,0,0,0,0,0,1,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"4013",1147,"Belfast West",54.59928,-5.947665,19740804,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4014",4489,"Belfast West",54.5965004,-5.955880165,19711130,10.69025471,1,1,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"4015",5963,"Belfast West",54.597374,-5.948671,19721010,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"4016",4125,"Belfast West",54.5965004,-5.955880165,19710307,10.69025471,1,0,0,1,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"4017",2293,"Belfast West",54.5965004,-5.955880165,19720105,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"4018",7208,"Belfast West",54.5965004,-5.955880165,19730815,10.69025471,1,1,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1973,4
"4019",2295,"Belfast West",54.5965004,-5.955880165,19720107,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"4020",4495,"Belfast West",54.5965004,-5.955880165,19711202,10.69025471,1,1,0,0,0,0,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"4021",4496,"Belfast West",54.5965004,-5.955880165,19711203,10.69025471,1,1,0,0,0,0,0,0,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"4022",4497,"Belfast West",54.5965004,-5.955880165,19711203,10.69025471,1,1,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1971,2
"4023",2299,"Belfast West",54.588396,-5.970131,19720110,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"4024",2300,"Belfast West",54.588396,-5.970131,19720110,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"4025",2301,"Belfast West",54.592486,-5.949824,19720110,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"4026",2302,"Belfast West",54.5965004,-5.955880165,19720110,10.69025471,1,1,0,0,0,0,0,1,0,1,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"4027",1161,"Belfast West",54.5965004,-5.955880165,19740905,10.69025471,1,0,1,0,0,1,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4028",1162,"Belfast West",54.5965004,-5.955880165,19740911,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4029",1163,"Belfast West",54.5965004,-5.955880165,19740911,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4030",1164,"Belfast West",54.5965004,-5.955880165,19740917,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4031",1165,"Belfast West",54.5965004,-5.955880165,19740918,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
"4032",5616,"Belfast West",54.5965004,-5.955880165,19720809,10.69025471,1,0,0,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1972,3
"4033",1167,"Belfast West",54.5965004,-5.955880165,19740922,10.69025471,1,0,1,0,0,0,0,0,0,0,1.54651162790698,2.19512195121951,1.83720930232558,2.63529411764706,15,1974,5
