id,date,lat,long,initGovt,initRebel,initCiv,initOther,targetGovt,targetRebel,targetCiv,targetOther,direct,name,areaSqKm,boundary
5740,19720831,55.04999924,-7.266670227,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5741,19720831,55.04999924,-7.266670227,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5742,19720901,54.42554855,-6.438469887,0,0,0,0,1,0,0,0,0,Armagh,1368.053543,0
5743,19720901,54.42554855,-6.438469887,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5744,19720901,54.42554855,-6.438469887,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5745,19720901,54.42554855,-6.438469887,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5746,19720901,54.42554855,-6.438469887,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5747,19720901,54.48004913,-8.092619896,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
5748,19720901,54.5965004,-5.955880165,0,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
5749,19720901,54.61523056,-6.669256687,0,0,0,0,0,0,0,0,0,Mid Ulster,2757.272662,0
5750,19720902,54.46371841,-6.320569992,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
5751,19720902,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5752,19720903,54.589927,-5.925005,1,0,0,0,0,0,0,0,0,Belfast East,49.63733114,1
5753,19720903,54.5965004,-5.955880165,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5754,19720903,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5755,19720903,54.601781,-5.963462,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5756,19720903,54.601781,-5.963462,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5757,19720903,54.611885,-5.934189,1,0,0,0,1,0,0,0,0,Belfast North,23.29125962,0
5758,19720903,54.611885,-5.934189,1,0,0,0,1,0,0,0,0,Belfast North,23.29125962,0
5759,19720903,54.87850189,-6.297929764,0,0,0,0,0,0,0,0,0,North Antrim,2099.995932,0
5760,19720904,54.5965004,-5.955880165,0,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
5761,19720904,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5762,19720904,54.5965004,-5.955880165,1,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5763,19720904,54.609703,-5.919843,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5764,19720905,54.424976,-6.439531,1,0,0,0,1,0,0,0,1,Armagh,1368.053543,0
5765,19720905,54.42554855,-6.438469887,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5766,19720905,54.573222,-5.977469,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5767,19720905,54.612644,-5.961217,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
5768,19720906,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5769,19720906,54.592041,-5.90392,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
5770,19720906,54.5965004,-5.955880165,0,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
5771,19720906,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5772,19720906,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5773,19720906,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5774,19720906,54.5965004,-5.955880165,1,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5775,19720906,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5776,19720906,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5777,19720906,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,1,Belfast West,10.69025471,1
5778,19720906,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5779,19720906,54.60444846,-5.955387426,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5780,19720906,54.618841,-5.972674,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5781,19720907,54.59431334,-5.903375109,1,0,0,0,1,0,0,0,0,Belfast East,49.63733114,0
5782,19720907,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5783,19720907,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5784,19720907,54.6,-5.933333,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5785,19720907,54.602166,-5.953031,1,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
5786,19720907,54.605799,-5.954972,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
5787,19720907,54.606619,-5.952356,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5788,19720907,54.606619,-5.952356,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5789,19720907,54.606619,-5.952356,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5790,19720907,54.606619,-5.952356,1,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
5791,19720907,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
5792,19720907,54.70709991,-6.196080208,0,0,0,0,0,0,0,0,1,South Antrim,938.1374447,0
5793,19720907,54.99810028,-7.30934,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5794,19720908,54.605799,-5.954972,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
5795,19720908,54.605799,-5.954972,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
5796,19720909,54.34640121,-6.656970024,0,0,0,1,0,0,0,0,0,Armagh,1368.053543,0
5797,19720909,54.34640121,-6.656970024,0,0,0,0,1,0,0,0,0,Armagh,1368.053543,0
5798,19720909,54.34640121,-6.656970024,1,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5799,19720909,54.34640121,-6.656970024,0,0,0,0,1,0,0,0,0,Armagh,1368.053543,0
5800,19720909,54.34640121,-6.656970024,1,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5801,19720909,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5802,19720909,54.99810028,-7.30934,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5803,19720910,54.6559906,-5.933694839,0,0,0,0,1,0,0,0,0,South Antrim,938.1374447,1
5804,19720910,54.6559906,-5.933694839,0,0,0,0,1,0,0,0,0,South Antrim,938.1374447,1
5805,19720910,54.6559906,-5.933694839,0,0,0,0,1,0,0,0,0,South Antrim,938.1374447,1
5806,19720911,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5807,19720911,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5808,19720911,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5809,19720911,54.6559906,-5.933694839,0,0,0,0,1,0,0,0,0,South Antrim,938.1374447,1
5810,19720913,54.579103,-5.865917,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
5811,19720913,54.5965004,-5.955880165,1,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5812,19720913,54.600756,-5.969522,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5813,19720913,54.72869873,-5.820970058,1,0,0,0,1,0,0,0,0,South Antrim,938.1374447,0
5814,19720913,54.72869873,-5.820970058,1,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
5815,19720913,54.72869873,-5.820970058,1,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
5816,19720913,54.72869873,-5.820970058,1,0,0,0,1,0,0,0,0,South Antrim,938.1374447,0
5817,19720914,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5818,19720914,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5819,19720914,54.5965004,-5.955880165,1,0,0,0,0,1,0,0,1,Belfast West,10.69025471,1
5820,19720914,54.617397,-5.946356,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
5821,19720914,54.617397,-5.946356,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
5822,19720914,54.617397,-5.946356,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
5823,19720915,54.574483,-6.0133,1,0,0,0,0,0,0,0,1,South Antrim,938.1374447,1
5824,19720915,54.57590997,-6.00295007,1,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
5825,19720915,54.59397888,-5.95265007,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5826,19720916,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5827,19720916,54.607694,-5.961751,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5828,19720916,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
5829,19720916,54.6559906,-5.933694839,0,0,0,0,1,0,0,0,0,South Antrim,938.1374447,1
5830,19720916,54.85160065,-5.844049931,0,0,0,0,0,0,0,0,0,North Antrim,2099.995932,0
5831,19720916,54.85160065,-5.844049931,0,0,0,0,0,0,0,0,0,North Antrim,2099.995932,0
5832,19720916,54.85160065,-5.844049931,0,0,0,0,0,0,0,0,0,North Antrim,2099.995932,0
5833,19720916,54.85160065,-5.844049931,0,0,0,0,1,0,0,0,0,North Antrim,2099.995932,0
5834,19720916,54.85160065,-5.844049931,1,0,0,0,0,0,0,0,0,North Antrim,2099.995932,0
5835,19720916,54.853529,-5.82203,1,0,0,0,1,0,0,0,0,North Antrim,2099.995932,0
5836,19720917,54.6559906,-5.933694839,1,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
5837,19720917,54.991162,-7.332137,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
5838,19720917,54.99810028,-7.30934,1,0,0,0,0,1,0,0,0,Londonderry,1526.103519,0
5839,19720917,54.99810028,-7.30934,1,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5840,19720917,54.99810028,-7.30934,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
5841,19720917,54.99810028,-7.30934,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
5842,19720919,54.18859863,-6.361060143,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5843,19720919,55.003973,-7.321963,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5844,19720920,54.5965004,-5.955880165,1,0,0,0,0,1,0,0,1,Belfast West,10.69025471,1
5845,19720920,54.5965004,-5.955880165,1,0,0,0,0,1,0,0,1,Belfast West,10.69025471,1
5846,19720920,54.61503,-5.952737,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
5847,19720921,54.35046768,-7.644734859,0,0,0,0,1,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
5848,19720921,54.35046768,-7.644734859,0,0,0,0,1,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
5849,19720921,54.5781,-5.984314,1,0,0,0,0,0,0,0,1,Belfast West,10.69025471,1
5850,19720921,54.592722,-5.974315,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5851,19720921,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5852,19720921,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5853,19720921,54.5965004,-5.955880165,0,0,0,1,0,0,0,0,0,Belfast West,10.69025471,1
5854,19720921,54.85160065,-5.844049931,1,0,0,0,0,0,0,0,0,North Antrim,2099.995932,0
5855,19720922,54.59564667,-5.94998617,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5856,19720922,54.59572166,-5.94990462,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5857,19720922,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5858,19720922,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5859,19720922,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5860,19720922,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5861,19720922,54.611885,-5.934189,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
5862,19720922,54.612929,-5.983023,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5863,19720923,54.5965004,-5.955880165,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5864,19720923,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5865,19720923,54.61523056,-6.669256687,1,0,0,0,0,0,0,0,0,Mid Ulster,2757.272662,0
5866,19720923,54.99810028,-7.30934,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
5867,19720923,55.0320015,-7.292570114,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5868,19720924,54.48004913,-8.092619896,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
5869,19720924,54.57318115,-5.991569996,0,0,0,1,0,0,0,0,0,Belfast West,10.69025471,1
5870,19720924,54.57318115,-5.991569996,0,0,0,1,0,0,0,0,0,Belfast West,10.69025471,1
5871,19720924,54.57318115,-5.991569996,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5872,19720924,54.57318115,-5.991569996,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5873,19720924,54.77046967,-6.673299789,0,0,0,0,1,0,0,0,0,Mid Ulster,2757.272662,0
5874,19720924,54.77046967,-6.673299789,0,0,0,0,1,0,0,0,0,Mid Ulster,2757.272662,0
5875,19720925,54.58675,-5.93723,0,0,0,0,0,0,0,0,0,Belfast South,24.27765275,1
5876,19720925,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5877,19720925,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5878,19720925,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5879,19720925,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
5880,19720926,54.568913,-5.895953,0,0,0,0,0,0,0,1,0,Belfast East,49.63733114,0
5881,19720926,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5882,19720926,54.603473,-5.932424,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5883,19720926,54.60918,-5.933894,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
5884,19720927,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5885,19720927,54.587662,-5.956146,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5886,19720927,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5887,19720927,54.601781,-5.963462,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5888,19720928,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5889,19720928,54.42554855,-6.438469887,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5890,19720928,54.596337,-5.922552,1,0,0,0,0,0,0,0,0,Belfast East,49.63733114,1
5891,19720928,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5892,19720928,54.602139,-5.931775,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5893,19720928,54.60257,-5.933412,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5894,19720929,54.5965004,-5.955880165,1,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
5895,19720929,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5896,19720929,54.59786258,-5.945254756,1,0,0,0,0,1,0,0,1,Belfast West,10.69025471,1
5897,19720929,54.59904128,-5.948855903,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5898,19720929,54.59904128,-5.948855903,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5899,19720929,54.59904128,-5.948855903,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5900,19720929,54.599336,-5.951916,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5901,19720929,54.615943,-5.926171,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
5902,19720929,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
5903,19720929,54.77293015,-5.95276022,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
5904,19720930,54.46371841,-6.320569992,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
5905,19720930,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5906,19720930,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5907,19720930,54.601185,-5.933401,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5908,19720930,54.601185,-5.933401,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5909,19720930,54.61503,-5.952737,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,0
5910,19721001,54.610205,-5.936504,1,0,0,0,0,0,0,0,1,Belfast North,23.29125962,0
5911,19721001,54.61181667,-5.933985222,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
5912,19721001,54.61241,-5.933406,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
5913,19721001,54.99810028,-7.30934,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
5914,19721002,54.590907,-5.961503,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5915,19721002,54.601781,-5.963462,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5916,19721002,54.61832505,-5.91380473,1,0,0,0,0,0,0,0,1,Belfast North,23.29125962,1
5917,19721002,54.61832505,-5.91380473,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5918,19721003,54.57768,-5.863521,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
5919,19721003,54.59534751,-5.945412852,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5920,19721003,54.59534751,-5.945412852,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5921,19721003,54.99810028,-7.30934,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
5922,19721004,54.42554855,-6.438469887,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5923,19721004,54.51073074,-6.000850201,0,0,0,0,1,0,0,0,0,North Down,832.4316427,0
5924,19721004,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5925,19721004,54.599612,-5.904147,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
5926,19721004,54.60297,-5.929758,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5927,19721005,54.59267583,-5.93183494,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,1
5928,19721005,54.59267583,-5.93183494,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,1
5929,19721005,54.59267584,-5.931834942,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,1
5930,19721005,54.59872647,-5.897140963,1,0,0,0,1,0,0,0,1,Belfast East,49.63733114,0
5931,19721005,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
5932,19721006,54.18859863,-6.361060143,0,0,0,0,1,0,0,0,0,Armagh,1368.053543,0
5933,19721006,54.51440048,-6.055980206,1,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
5934,19721006,54.5965004,-5.955880165,1,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
5935,19721006,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5936,19721006,54.59904128,-5.948855903,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5937,19721006,54.728217,-6.224764,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
5938,19721007,54.34339905,-7.634819984,1,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
5939,19721007,54.596348,-5.949322,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5940,19721007,54.596348,-5.949322,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5941,19721007,54.6559906,-5.933694839,1,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
5942,19721007,54.74990082,-5.996729851,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
5943,19721008,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5944,19721008,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5945,19721008,54.99810028,-7.30934,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5946,19721008,54.99810028,-7.30934,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5947,19721009,54.57318115,-5.991569996,1,0,0,0,0,1,0,0,1,Belfast West,10.69025471,1
5948,19721009,54.57318115,-5.991569996,1,0,0,0,0,1,0,0,1,Belfast West,10.69025471,1
5949,19721009,54.57318115,-5.991569996,1,0,0,0,0,1,0,0,1,Belfast West,10.69025471,1
5950,19721009,54.60634,-5.92839,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5951,19721009,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
5952,19721009,55.001539,-7.323149,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5953,19721010,54.18859863,-6.361060143,0,0,0,0,1,0,0,0,0,Armagh,1368.053543,0
5954,19721010,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5955,19721010,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
5956,19721010,54.580821,-5.989876,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5957,19721010,54.580821,-5.989876,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5958,19721010,54.585424,-5.974594,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5959,19721010,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5960,19721010,54.596788,-5.950287,0,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
5961,19721010,54.596788,-5.950287,0,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
5962,19721010,54.596788,-5.950287,0,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
5963,19721010,54.597374,-5.948671,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5964,19721010,54.99810028,-7.30934,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5965,19721011,54.592041,-5.90392,1,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
5966,19721011,54.5965004,-5.955880165,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5967,19721011,54.5965004,-5.955880165,1,0,0,0,0,0,0,1,0,Belfast West,10.69025471,1
5968,19721011,54.59904128,-5.948855903,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5969,19721011,54.59942289,-5.902597238,0,0,0,0,1,0,0,0,0,Belfast East,49.63733114,0
5970,19721011,54.603582,-5.94157,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
5971,19721011,54.606226,-5.946771,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5972,19721011,54.606226,-5.946771,1,0,0,0,1,0,0,0,1,Belfast North,23.29125962,1
5973,19721011,54.606226,-5.946771,1,0,0,0,0,0,0,0,1,Belfast North,23.29125962,1
5974,19721011,54.606226,-5.946771,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
5975,19721011,54.607794,-5.963044,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
5976,19721011,54.617998,-5.963154,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5977,19721011,54.617998,-5.963154,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5978,19721012,54.57318115,-5.991569996,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5979,19721012,54.573222,-5.977469,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5980,19721012,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
5981,19721012,54.599272,-5.934594,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
5982,19721012,54.60762312,-5.936705181,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
5983,19721012,54.612148,-5.929154,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,0
5984,19721012,55.003973,-7.321963,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5985,19721012,55.003973,-7.321963,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5986,19721013,54.59914702,-5.93146761,1,0,0,0,1,0,0,0,1,Belfast North,23.29125962,1
5987,19721013,54.6559906,-5.933694839,0,0,0,0,1,0,0,0,0,South Antrim,938.1374447,1
5988,19721014,54.570461,-5.964122,0,0,0,0,1,0,0,0,0,Belfast South,24.27765275,1
5989,19721014,54.583538,-5.949048,0,0,0,0,0,0,0,0,0,Belfast South,24.27765275,1
5990,19721014,54.583538,-5.949048,0,0,0,0,0,0,0,0,0,Belfast South,24.27765275,1
5991,19721014,54.593343,-5.899982,1,0,0,0,1,0,0,0,0,Belfast East,49.63733114,0
5992,19721014,54.593343,-5.899982,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
5993,19721015,54.593234,-5.898187,1,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
5994,19721015,54.595375,-5.89873,1,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
5995,19721015,54.5965004,-5.955880165,1,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
5996,19721015,54.59726969,-5.895009049,1,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
5997,19721015,54.99810028,-7.30934,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
5998,19721016,54.37739944,-7.771440029,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
5999,19721016,54.5965004,-5.955880165,1,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
6000,19721016,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
6001,19721016,54.597446,-5.90208,1,0,0,0,1,0,0,0,0,Belfast East,49.63733114,0
6002,19721016,54.597446,-5.90208,1,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
6003,19721016,54.598435,-5.896936,1,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
6004,19721016,54.603582,-5.94157,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
6005,19721016,54.605799,-5.954972,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
6006,19721016,54.627646,-5.936518,0,0,0,0,0,0,0,1,0,Belfast North,23.29125962,0
6007,19721016,54.6559906,-5.933694839,1,0,0,0,0,1,0,0,1,South Antrim,938.1374447,1
6008,19721016,54.6559906,-5.933694839,1,0,0,0,0,1,0,0,1,South Antrim,938.1374447,1
6009,19721016,54.6559906,-5.933694839,1,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
6010,19721016,54.6559906,-5.933694839,1,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
